id,rumour,text,reply_to 
521367394108071936,ebola-essien,https://t.co/mhS5jDdPFb he has its so sad,"Stop it ! Hope you get Ebola , you utter twat “ : Unconfirmed reports claim Essien has contracted Ebola . http://t.co/8ZFTGNz86a ”"
521367512551002112,ebola-essien,O QUE TEM O MEU HOMEM ? ?,MEU DEUS OLHA ISSO
521367905062379521,ebola-essien,Yeah it's sad when your family gets it . Idiot . “ : https://t.co/hepUeNtotN he has its so sad ”,https://t.co/mhS5jDdPFb he has its so sad
521368022880378882,ebola-essien,my family are not african . Denied .,Yeah it's sad when your family gets it . Idiot . “ : https://t.co/hepUeNtotN he has its so sad ”
521368940669583360,ebola-essien,Fuck off . You're an attention seeking cunt .,my family are not african . Denied .
521371539082858496,ebola-essien,ele tá com ebola,O QUE TEM O MEU HOMEM ? ?
521371742942797825,ebola-essien,DEUS E MAIS E SEROO ISSO ?,ele tá com ebola
521360786409943041,ebola-essien,no he hasn't,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/r6y8d9HMAw
521368262010224640,ebola-essien,“ : AC Milan midfielder Michael Essien has been diagnosed with Ebola . Get well soon Michael . [ Daily Times ] http://t.co/htvSb4ZIZ7 ”,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/r6y8d9HMAw
521371350934761472,ebola-essien,no he hasn't . The man himself confirmed not true,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/r6y8d9HMAw
521373767130710016,ebola-essien,“ : AC Milan midfielder Michael Essien has been diagnosed with Ebola . Get well soon Michael . [ Daily Times ] http://t.co/5izSo4f134 ”,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/r6y8d9HMAw
521376439099465728,ebola-essien,“ : AC Milan midfielder Michael Essien has been diagnosed with Ebola . Get well soon Michael . http://t.co/uxxr2UdAOg ” Fuck off 😳,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/r6y8d9HMAw
521378427681898498,ebola-essien,Glad to hear this is just a rumour . Disgusting whoever made this up . Apologies to and for any offence caused .,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/r6y8d9HMAw
521468392620834817,ebola-essien,,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/r6y8d9HMAw
521468848466591744,ebola-essien,woah wtf 😩,
498280920227794945,ferguson,- - wow,"Mike Brown was staying with his grandmother for the summer, who lived in the community. #Ferguson"
498282494387843072,ferguson,Unbelieveable ... We R in double digits with white men killing black male children . This has got 2 stop ppl ! #racism,"Mike Brown was staying with his grandmother for the summer, who lived in the community. #Ferguson"
498283789744103424,ferguson,Emmett Till was visiting his family too when he was murdered . Decades apart still innocent murders of African America males .,"Mike Brown was staying with his grandmother for the summer, who lived in the community. #Ferguson"
498323335965868032,ferguson,"“ : Mike Brown was staying with his grandmother for the summer , who lived in the community . #Ferguson ” < 💔 😪 🙏 sad story","Mike Brown was staying with his grandmother for the summer, who lived in the community. #Ferguson"
498432131669192704,ferguson,"cool ! Darkskinned man is a crime element in your village ? ? So , why #obama is alive yet ? ? ?",Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498433698149056513,ferguson,Another win for the gene pool,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498440508256292864,ferguson,These responses explain why thiskeeps happening . Too many white men hate black men . Sad .,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498448178270990336,ferguson,"so , what the fuck ? Is anyone in your village walk through streets with a knife or a gun ? ? ?",These responses explain why thiskeeps happening . Too many white men hate black men . Sad .
498448625643831296,ferguson,"U just want to say "" white is guilty , because they white "" ? In Moscow black guys sold drugs ...",These responses explain why thiskeeps happening . Too many white men hate black men . Sad .
498451864112074752,ferguson,#Cleveland Any Excuse Will Do . In A Police Chase 11-29- 12 ~ #2UnarmedBLACKS #MURDERED By #13RACISTCOPS #137GUNSHOTS,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498452460881870848,ferguson,"#Cleveland #MalissaWilliamsAndTimothyRussell Were Shot Up , #UNARMED 12 Of #13RacistCops #NotCHARGED",Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498452989930401792,ferguson,#GOOGLE #Cleveland Police Shoot 137 Times < ~ #MURDERING #2UNARMEDBLACKS They Have #MURDERED Many #UNARMEDBLACKS,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498453364045529088,ferguson,#Cleveland #2UNARMEDBLACKS #MURDERED 11-29- 12 ~ The Case Was Being Covered Up ~ Mayor Was On Cops Sides ! !,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498453873124970496,ferguson,#Cleveland #MalissaWilliamsAndTimothyRussell Got No #Justice 12 Of The #13RacistCops #NotCHARGED #BlackLifeMatters,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498454395248721920,ferguson,#Cleveland A Cop Shot A 19yr Old In The Head ! #Black #Unarmed #MomsOnlyChild Cop Said He #THOUGHT He Saw A Gun ! ! !,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498455038701092864,ferguson,< < < I Don't Like His Tweet Asking Why Is #Obama Alive Yet ! ! #WePray #SecretService,"cool ! Darkskinned man is a crime element in your village ? ? So , why #obama is alive yet ? ? ?"
498455687836758016,ferguson,< < < ~ ~ ~ The #SecretService Protects #Obama #PresidentObama He Get's Threats All The Time .,"cool ! Darkskinned man is a crime element in your village ? ? So , why #obama is alive yet ? ? ?"
498456361286795265,ferguson,< < < ~ ~ ~ It Is People Like You That #MURDER #UNARMEDBLACKS You Ask Why Is #Obama Still Alive . #RACIST #KKK #SMH,"cool ! Darkskinned man is a crime element in your village ? ? So , why #obama is alive yet ? ? ?"
498465487635099648,ferguson,"I'm glad , amigo , you love your president , who kills many children in Ukrain and Gaza and many places more ;-)",< < < ~ ~ ~ It Is People Like You That #MURDER #UNARMEDBLACKS You Ask Why Is #Obama Still Alive . #RACIST #KKK #SMH
498471393538093056,ferguson,"I'm not RACIST . We live together with over 200 nations in Russia . And U can go out for this words , mucacho .",< < < ~ ~ ~ It Is People Like You That #MURDER #UNARMEDBLACKS You Ask Why Is #Obama Still Alive . #RACIST #KKK #SMH
498474828278804481,ferguson,“ : Witness : Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk . #Ferguson http://t.co/TYdMSNxGlo ”,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
498488174923227136,ferguson,You so edgy .,Another win for the gene pool
498488821197991937,ferguson,"If u think something another says can somehow hold you back , you're a loser & deserve failure",These responses explain why thiskeeps happening . Too many white men hate black men . Sad .
498504798971650049,ferguson,White guys jealous .,These responses explain why thiskeeps happening . Too many white men hate black men . Sad .
498521904396115971,ferguson,perfect ! ! ) ) Like Daniel Craig throw his GF to the window . White girls smart ;-),White guys jealous .
499367096875114497,ferguson,that's from last night . Not tonight .,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499368327530414080,ferguson,Yeah Land of the Free My A % &,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499369079288123392,ferguson,Why am I reminded of Tienanmen Square .,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499369499662245888,ferguson,These pigs need to be taken down !,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499371059385098240,ferguson,Chef is on board,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499372044593930240,ferguson,is this photo from last night ? ? Please clarify because you are using present tense .,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499373428592611328,ferguson,"cop shoots unarmed black man , citizens start looting and burning the community.is it me or does this not make any sense .",Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499374160121184257,ferguson,Freedom of the press my ass,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499378276671176704,ferguson,Is Ferguson joining Russia and China communist style of governance . The cops are calling the protesters animals .,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499435388508073984,ferguson,And FAA has declared #Ferguson a no-fly zone .,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499447049440743424,ferguson,man these guys are such boneheads ! !,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499628894714986497,ferguson,"~ > Gaza . Iraq . Soon they will burst into our homes , rape our babies , and force mothers to watch .",Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499918462295490560,ferguson,And this isn't tyranny because ... ? ? Beuller ? ?,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
500473967509909504,ferguson,what the fuck,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
499369111663550465,ferguson,Shocking ... Earlier they had a segment on TV asking if black America would do anything to stop the looting in Ferguson,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499369781846233088,ferguson,"get some "" don't tread on me "" flags and fox will go","Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499370097698291713,ferguson,Too busy bitching about POTUS for sure,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499370209442942976,ferguson,“ : Currently the #FoxNews website has zero / ... as the three wise monkeys commented ' see no evil hear no evil speak no evil,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499370418445508608,ferguson,"Na , it's too many black people for #FoxNews to care","Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499370756241764352,ferguson,assholes on FOXNEWS are a major reason why stupid cops don't give a damn about d life of young black kids,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499371743773863936,ferguson,"Thanks 4 going where many of us don't care to wonder ✌ ️ . No surprises , but really no articles "" he ran at my car really fast . ""","Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499377993153019904,ferguson,Their cameras can't focus on brown people .,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499385991292280832,ferguson,They don't want their hillbilly viewers to start thinking that the race war has finally started ... yet . #FOXNEWS,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
499386359841554432,ferguson,Isn't this the truth !,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
